,carrier_phase_1_N,carrier_phase_1_W,carrier_phase_1_x,carrier_phase_2_N,carrier_phase_2_W,carrier_phase_2_x,"carrier_Kx(1,2)",solute_phase_1_N,solute_phase_1_W,solute_phase_1_x,solute_phase_2_N,solute_phase_2_W,solute_phase_2_x,"solute_Kx(1,2)",solvent_phase_1_N,solvent_phase_1_W,solvent_phase_1_x,solvent_phase_2_N,solvent_phase_2_W,solvent_phase_2_x,"solvent_Kx(1,2)",COSMO_name,file_name
3081,50.86215993,916.29829043,0.97862057,0.04714501,0.84933269,0.00563438,173.6877862,1.10680516,99.69914037,0.02129564,0.00333998,0.30085963,0.00039917,53.35102413,0.00435488,0.41881285,8.3791e-05,8.31689637,799.84277715,0.99396645,8.4299e-05,3-methylcyclohexene,LIQEX_3-methylcyclohexene_tc40.0_W1100.0.tab
3082,42.08816787,758.23198074,0.9875654,8.82113707,158.91564239,0.47772502,2.06722465,0.40625889,36.59511516,0.00953254,0.70388625,63.40488484,0.03812026,0.25006483,0.12368035,12.38775909,0.00290206,8.93986086,895.41176091,0.48415472,0.00599407,3-methylcyclopentanol,LIQEX_3-methylcyclopentanol_tc40.0_W1100.0.tab
3083,50.85677945,916.20135945,0.97852671,0.05252549,0.94626367,0.00555346,176.20134547,1.10617655,99.64251666,0.02128376,0.00396858,0.35748334,0.00041959,50.72500577,0.00985066,0.80917377,0.00018953,9.40165375,772.29085623,0.99402694,0.00019067,3-methylcyclopentene,LIQEX_3-methylcyclopentene_tc40.0_W1100.0.tab
3084,50.86631051,916.37306461,0.97869079,0.04299443,0.77455852,0.00700775,139.65924031,1.10697918,99.71481612,0.02129878,0.00316595,0.28518388,0.00051603,41.27583797,0.00054193,0.07383021,1.0427e-05,6.08910847,829.54939979,0.99247623,1.0506e-05,3-methylene-6-(1-methylethyl)cyclohexene,LIQEX_3-methylene-6-(1-methylethyl)cyclohexene_tc40.0_W1100.0.tab
3085,50.87679649,916.56197293,0.97867539,0.03250845,0.58565019,0.0050752,192.83552897,1.10815386,99.8206293,0.02131665,0.00199128,0.1793707,0.00031088,68.5705181,0.00041361,0.04641221,7.9562e-06,6.37085374,714.89510779,0.99461392,7.9993e-06,3-methyleneheptane,LIQEX_3-methyleneheptane_tc40.0_W1100.0.tab
3086,50.60437116,911.65414221,0.9780459,0.30493378,5.49348091,0.0262272,37.29131242,1.06497705,95.93133457,0.02058313,0.04516809,4.06866543,0.00388488,5.2983132,0.07093451,5.82379517,0.00137097,11.27652184,925.81385483,0.96988792,0.00141354,3-methylfuran,LIQEX_3-methylfuran_tc40.0_W1100.0.tab
3087,50.89292724,916.85257347,0.97866208,0.0163777,0.29504965,0.00269399,363.27703373,1.10949964,99.94185443,0.02133548,0.0006455,0.05814557,0.00010618,200.94065,0.00012665,0.01446753,2.4355e-06,6.06232182,692.49469247,0.99719983,2.4424e-06,3-methylheptane,LIQEX_3-methylheptane_tc40.0_W1100.0.tab
3088,49.23121572,886.91630202,0.98418057,1.67808923,30.2313211,0.18555059,5.30411754,0.76311766,68.74035099,0.01525547,0.34702747,31.25964901,0.03837171,0.39756465,0.02821059,3.22125867,0.00056396,7.01871974,801.44057133,0.7760777,0.00072668,3-methylhexanal,LIQEX_3-methylhexanal_tc40.0_W1100.0.tab
3089,50.89496754,916.88933018,0.97866286,0.0143374,0.25829295,0.00281724,347.386295,1.10961845,99.95255701,0.02133693,0.00052669,0.04744299,0.00010349,206.17605542,1.1089e-05,0.0015778,2.1323e-07,5.07429931,721.9846722,0.99707927,2.1386e-07,3-methylnonane,LIQEX_3-methylnonane_tc40.0_W1100.0.tab
3090,50.8940721,916.87319854,0.97866295,0.01523284,0.27442459,0.00275487,355.251932,1.10956728,99.94794792,0.02133632,0.00057785,0.05205208,0.00010451,204.17169855,3.7872e-05,0.00485726,7.2825e-07,5.51361592,707.15410274,0.99714063,7.3034e-07,3-methyloctane,LIQEX_3-methyloctane_tc40.0_W1100.0.tab
3091,42.59369862,767.33928092,0.99546137,8.31560633,149.8083422,0.49618835,2.00621752,0.16189965,14.58364684,0.00378377,0.94824549,85.41635316,0.05658137,0.06687315,0.03229889,3.26834392,0.00075486,7.49511949,758.43567608,0.44723028,0.00168786,3-methylpentan-2-amine,LIQEX_3-methylpentan-2-amine_tc40.0_W1100.0.tab
3092,47.93015162,863.47721073,0.98600395,2.97915332,53.67041239,0.26088361,3.77947797,0.58642094,52.82380813,0.01206367,0.5237242,47.17619187,0.04586238,0.26304053,0.09393408,9.40838854,0.00193238,7.9165956,792.92205146,0.69325402,0.00278741,3-methylpentanal,LIQEX_3-methylpentanal_tc40.0_W1100.0.tab
3093,50.88980876,916.79639302,0.97864011,0.01949619,0.35123011,0.00255882,382.45911452,1.1092991,99.92379083,0.02133246,0.00084603,0.07620917,0.00011104,192.11928329,0.00142674,0.12295056,2.7437e-05,7.59886442,654.83926944,0.99733014,2.751e-05,3-methylpentane,LIQEX_3-methylpentane_tc40.0_W1100.0.tab
3094,39.67172221,714.69892921,0.98477924,11.23758273,202.44869392,0.56886855,1.731118,0.48010563,43.24710493,0.01191776,0.6300395,56.75289507,0.03189384,0.37366941,0.13306087,15.45620466,0.003303,7.88664729,916.10430534,0.39923761,0.00827325,3-methylpentanoic-acid,LIQEX_3-methylpentanoic-acid_tc40.0_W1100.0.tab
3095,47.58503124,857.25975539,0.97994063,3.3242737,59.88786773,0.21919894,4.47055222,0.6019067,54.21873955,0.01239534,0.50823844,45.78126045,0.03351268,0.36987023,0.37215837,30.18809091,0.00766403,11.33304314,919.29394909,0.74728837,0.01025578,3-methylpyrrole,LIQEX_3-methylpyrrole_tc40.0_W1100.0.tab
3096,34.98554115,630.27585912,0.99327423,15.92376379,286.87176401,0.59374601,1.67289507,0.10796973,9.7257309,0.00306537,1.00217541,90.2742691,0.0373679,0.08203215,0.12892815,10.97797921,0.0036604,9.89321141,842.38753079,0.36888608,0.00992285,3-methylpyrrolidine,LIQEX_3-methylpyrrolidine_tc40.0_W1100.0.tab
3097,50.80929923,915.34598782,0.97875533,0.10000571,1.8016353,0.0131439,74.46488589,1.09890926,98.98789125,0.02116863,0.01123588,1.01210875,0.00147675,14.33468865,0.0039473,0.46647831,7.6038e-05,7.49728446,886.00276169,0.98537935,7.7166e-05,3-methylstyrene,LIQEX_3-methylstyrene_tc40.0_W1100.0.tab
3098,43.85941061,790.14149259,0.99085368,7.04989433,127.00613053,0.42311536,2.3418041,0.32471891,29.25013115,0.00733592,0.78542623,70.74986885,0.04713913,0.15562254,0.08013603,8.02638214,0.0018104,8.82655222,884.06282786,0.52974551,0.00341749,3-methyltetrahydropyran,LIQEX_3-methyltetrahydropyran_tc40.0_W1100.0.tab
3099,50.89645057,916.91604749,0.97866216,0.01285437,0.23157563,0.00293861,333.03774675,1.10969778,99.95970308,0.02133782,0.00044735,0.04029692,0.00010227,208.64868437,9.6969e-07,0.00016517,1.8646e-08,4.36099875,742.83500483,0.99695912,1.8702e-08,3-methylundecane,LIQEX_3-methylundecane_tc40.0_W1100.0.tab
3100,49.6372333,894.23084042,0.97870233,1.27207164,22.91678271,0.09741351,10.04688461,0.90799154,81.7903451,0.01790296,0.2021536,18.2096549,0.01548065,1.15647732,0.17217059,14.99221167,0.0033947,11.58424717,1008.72907833,0.88710584,0.00382672,3-nitropropene,LIQEX_3-nitropropene_tc40.0_W1100.0.tab
3101,49.11555681,884.83266931,0.98538945,1.79374813,32.31495382,0.22554788,4.36886157,0.72425239,65.23943239,0.01453044,0.38589275,34.76056761,0.04852258,0.29946218,0.00399288,0.5679453,8.0108e-05,5.77320771,821.1781547,0.72592954,0.00011035,3-nonanone,LIQEX_3-nonanone_tc40.0_W1100.0.tab
3102,49.99997774,900.76579901,0.98211695,0.9093272,16.38182412,0.12817325,7.66259718,0.90643295,81.64994998,0.01780447,0.20371219,18.35005002,0.02871404,0.62006864,0.00400027,0.56093237,7.8575e-05,5.98147677,838.74421763,0.84311271,9.3198e-05,3-nonenal_e,LIQEX_3-nonenal_e_tc40.0_W1100.0.tab
3103,50.02271646,901.17544442,0.98196763,0.88658848,15.97217871,0.12572072,7.81091601,0.91362936,82.2981905,0.01793494,0.19651578,17.7018095,0.02786648,0.6436108,0.00496343,0.69598953,9.7434e-05,5.96894331,836.98673047,0.8464128,0.00011512,3-nonenal_z,LIQEX_3-nonenal_z_tc40.0_W1100.0.tab
3104,50.8564402,916.19524773,0.97871319,0.05286474,0.95237539,0.00861801,113.56663388,1.10584082,99.61227412,0.02128149,0.00430432,0.38772588,0.00070169,30.32955644,0.00027617,0.03430709,5.3148e-06,6.07704395,754.91575291,0.99068029,5.3648e-06,3-nonyne,LIQEX_3-nonyne_tc40.0_W1100.0.tab
3105,30.91597367,556.96128237,0.97338174,19.99333127,360.18634076,0.65926318,1.47642131,0.18583468,16.73967457,0.00585096,0.92431045,83.26032543,0.03047835,0.19196609,0.65959861,71.32798179,0.0207673,9.40914113,1017.49008821,0.31025847,0.06693389,3-nortricyclenone,LIQEX_3-nortricyclenone_tc40.0_W1100.0.tab
3106,48.54849934,874.61694541,0.98397733,2.3608056,42.53067772,0.26590558,3.70048122,0.7862839,70.82712644,0.01593634,0.32386124,29.17287356,0.0364776,0.43687365,0.00425938,0.55469353,8.6329e-05,6.19369354,806.59675647,0.69761682,0.00012375,3-octanol,LIQEX_3-octanol_tc40.0_W1100.0.tab
3107,48.37344327,871.46325347,0.98720336,2.53586167,45.68436966,0.26897959,3.67018285,0.61508414,55.40574068,0.01255261,0.495061,44.59425932,0.05251127,0.23904421,0.01195726,1.53307428,0.00024402,6.39678772,820.15020572,0.67850915,0.00035965,3-octanone,LIQEX_3-octanone_tc40.0_W1100.0.tab
3108,45.23710492,814.96110189,0.99152779,5.67220002,102.18652124,0.43225148,2.29386699,0.35115354,31.63131819,0.00769675,0.7589916,68.36868181,0.05783915,0.13307147,0.03537956,4.46479209,0.00077547,6.69126199,844.41670791,0.50990937,0.00152079,3-octen-2-one,LIQEX_3-octen-2-one_tc40.0_W1100.0.tab
3109,47.87500237,862.48367917,0.98842965,3.03430257,54.66394396,0.29613065,3.33781611,0.54021729,48.66186148,0.01115335,0.56992785,51.33813852,0.05562171,0.20052136,0.02019765,2.54888135,0.000417,6.64226905,838.23394865,0.64824763,0.00064327,3-octenone,LIQEX_3-octenone_tc40.0_W1100.0.tab
3110,50.84661965,916.01832736,0.97872113,0.06268529,1.12929577,0.00914111,107.06842853,1.10460851,99.50126996,0.02126206,0.00553663,0.49873004,0.00080738,26.33505168,0.00087359,0.09626726,1.6815e-05,6.78929301,748.16310274,0.99005151,1.6984e-05,3-octyne,LIQEX_3-octyne_tc40.0_W1100.0.tab
3111,47.15653009,849.54016825,0.98871112,3.75277485,67.60745488,0.31404243,3.14833547,0.51081151,46.01303867,0.01070997,0.59933363,53.98696133,0.05015387,0.21354214,0.02761129,3.48446018,0.00057891,7.59778891,958.81761982,0.63580369,0.00091052,"3-oxabicyclo[3,2,2]nonane","LIQEX_3-oxabicyclo[3,2,2]nonane_tc40.0_W1100.0.tab"
3112,48.32444344,870.58050572,0.98458495,2.5848615,46.56711741,0.21113609,4.66327126,0.64463196,58.06735897,0.01313403,0.46551318,41.93264103,0.03802394,0.34541484,0.11195472,12.33230042,0.00228102,9.19225766,1012.56725958,0.75083997,0.00303795,"3-oxatricyclo[3,2,1,0(2,4)-]octane","LIQEX_3-oxatricyclo[3,2,1,0(2,4)-]octane_tc40.0_W1100.0.tab"
3113,50.78004151,914.81890048,0.97874908,0.12926343,2.32872264,0.01575452,62.12507973,1.09453268,98.59365596,0.02109634,0.01561246,1.40634404,0.00190283,11.08704681,0.00802032,0.83583585,0.00015459,8.05997099,839.96797415,0.98234265,0.00015736,3-pentanethiol,LIQEX_3-pentanethiol_tc40.0_W1100.0.tab
3114,27.67322299,498.54207835,0.98871824,23.23608195,418.60554478,0.69924266,1.41398537,0.10071512,9.07224773,0.00359838,1.00943002,90.92775227,0.03037674,0.11845858,0.21505,18.31108571,0.00768338,8.98484324,765.04176429,0.2703806,0.02841692,3-pentanimine,LIQEX_3-pentanimine_tc40.0_W1100.0.tab
3115,44.28139796,797.74373146,0.98724421,6.62790698,119.40389167,0.41118069,2.40099748,0.4686049,42.21113813,0.01044745,0.64154024,57.78886187,0.03979974,0.26250023,0.10353741,9.12668733,0.00230834,8.84976053,780.09483267,0.54901957,0.00420448,3-pentanol,LIQEX_3-pentanol_tc40.0_W1100.0.tab
3116,39.62295358,713.82034662,0.98533074,11.28635136,203.3272765,0.53243879,1.85059791,0.24703872,22.25283081,0.00614328,0.86310642,77.74716919,0.04071744,0.15087575,0.34285385,29.53096194,0.00852598,9.04800503,779.33000806,0.42684377,0.01997446,3-pentanone,LIQEX_3-pentanone_tc40.0_W1100.0.tab
3117,40.01331939,720.85291321,0.98732588,10.89598555,196.29470991,0.5163401,1.91216073,0.31750061,28.59991883,0.00783431,0.79264453,71.40008117,0.03756192,0.20857027,0.19614305,16.89435022,0.00483982,9.4137122,810.82938978,0.44609798,0.01084921,3-penten-2-ol,LIQEX_3-penten-2-ol_tc40.0_W1100.0.tab
3118,39.6913829,715.05312296,0.99506198,11.21792204,202.09450016,0.54041122,1.84130612,0.12961594,11.67558482,0.00324947,0.9805292,88.32441518,0.04723593,0.06879234,0.06735348,5.87079393,0.00168855,8.55967058,746.09453607,0.41235284,0.00409492,3-pentylamine,LIQEX_3-pentylamine_tc40.0_W1100.0.tab
3119,36.21999569,652.51495755,0.97981881,14.68930926,264.63266558,0.5737535,1.70773367,0.26789216,24.13127377,0.00724699,0.84225297,75.86872623,0.03289778,0.22028786,0.47812609,40.2184873,0.01293421,10.07056349,847.1046427,0.39334872,0.03288227,3-pentyn-1-ol,LIQEX_3-pentyn-1-ol_tc40.0_W1100.0.tab
3120,50.86637667,916.37425638,0.97869573,0.04292827,0.77336675,0.00754358,129.73966029,1.10691881,99.70937826,0.0212977,0.00322632,0.29062174,0.00056695,37.56654275,0.00034151,0.05062682,6.5708e-06,5.64454775,836.78011318,0.99188947,6.6245e-06,3-phenylpentane,LIQEX_3-phenylpentane_tc40.0_W1100.0.tab
3121,36.00868636,648.70815165,0.98963847,14.90061858,268.43947148,0.57386848,1.72450288,0.13576739,12.22969755,0.00373134,0.97437774,87.77030245,0.03752627,0.09943266,0.24124429,22.46636384,0.0066302,10.09021866,939.67208616,0.38860524,0.01706151,3-picoline,LIQEX_3-picoline_tc40.0_W1100.0.tab
3122,49.52737811,892.25176347,0.98392604,1.38192683,24.89585965,0.14414973,6.82571185,0.78955706,71.12196739,0.01568558,0.32058807,28.87803261,0.03344076,0.46906335,0.01954942,1.95805984,0.00038837,7.8842307,789.68040016,0.8224095,0.00047224,3-propoxy-1-propene,LIQEX_3-propoxy-1-propene_tc40.0_W1100.0.tab
3123,13.1985805,237.77670402,0.77852972,37.71072444,679.3709191,0.7785359,0.99999183,0.28782064,25.92639773,0.01697735,0.82232449,74.07360227,0.01697685,1.00003061,3.46681234,239.57569264,0.20449293,9.90495408,684.48649736,0.20448725,1.00002861,3-pyrroline,LIQEX_3-pyrroline_tc40.0_W1100.0.tab
3124,48.22407785,868.77238716,0.98354487,2.68522709,48.37523597,0.20546912,4.78682477,0.6224719,56.0712178,0.01269551,0.48767324,43.9287822,0.03731595,0.34021664,0.18433779,18.27802773,0.00375963,9.89586203,981.22494227,0.75721493,0.00496507,3-thiocyanato-propene,LIQEX_3-thiocyanato-propene_tc40.0_W1100.0.tab
3125,42.46249069,764.97552764,0.99269412,8.44681425,152.17209549,0.45612494,2.17636348,0.19764248,17.8033008,0.00462051,0.91250266,82.1966992,0.04927482,0.09377024,0.11486665,12.07682802,0.00268537,9.15932481,962.99134198,0.49460025,0.00542937,3-vinylpyridine,LIQEX_3-vinylpyridine_tc40.0_W1100.0.tab
3126,40.4806496,729.2720182,0.95457125,10.42865534,187.87560492,0.43897587,2.17454013,0.38440838,34.62685842,0.00906471,0.72573675,65.37314158,0.03054861,0.29673037,1.54209554,129.64978274,0.03636404,12.60239302,1059.53066726,0.53047552,0.06854985,3h-furan-2-one,LIQEX_3h-furan-2-one_tc40.0_W1100.0.tab
3127,43.03931349,775.36717725,0.99370533,7.86999145,141.78044587,0.47792495,2.07920903,0.17501834,15.76535695,0.00404088,0.93512679,84.23464305,0.05678792,0.07115743,0.09761612,13.77708024,0.00225379,7.66188446,1081.36235976,0.46528713,0.00484388,"4,4,4-trifluoro-2-methylbutan-2-amine","LIQEX_4,4,4-trifluoro-2-methylbutan-2-amine_tc40.0_W1100.0.tab"
3128,41.60095897,749.45475464,0.9942556,9.30834597,167.69286849,0.5172741,1.92210681,0.14122179,12.72102073,0.00337518,0.96892334,87.27897927,0.05384404,0.06268434,0.09913127,13.99092173,0.00236922,7.71772774,1089.24381827,0.42888186,0.00552418,"4,4,4-trifluoro-3-methyl-1-butanamine","LIQEX_4,4,4-trifluoro-3-methyl-1-butanamine_tc40.0_W1100.0.tab"
3129,46.96593123,846.10646811,0.99283086,3.94337371,71.04115501,0.3185862,3.11636545,0.31289249,28.18482771,0.00661435,0.79725264,71.81517229,0.06441025,0.10269108,0.02624436,3.7040058,0.00055479,7.63710281,1077.8647942,0.61700355,0.00089917,"4,4,4-trifluoro-n-methylbutan-1-amine","LIQEX_4,4,4-trifluoro-n-methylbutan-1-amine_tc40.0_W1100.0.tab"
3130,46.50006294,837.71369993,0.99302684,4.409242,79.43392319,0.34321944,2.8932714,0.294666,26.5430161,0.00629271,0.81547913,73.4569839,0.06347764,0.09913268,0.0318633,4.49703633,0.00068045,7.62199291,1075.73225367,0.59330292,0.00114689,"4,4,4-trifluoro-n-methylbutan-2-amine","LIQEX_4,4,4-trifluoro-n-methylbutan-2-amine_tc40.0_W1100.0.tab"
3131,39.28703053,707.76858404,0.99146245,11.62227441,209.37903909,0.54175568,1.83009249,0.1352639,12.18434415,0.00341357,0.97488123,87.81565585,0.04544269,0.0751182,0.20303928,25.80804395,0.00512398,8.85582548,1125.65180605,0.41280163,0.01241269,"4,4,4-trifluorobutan-2-amine","LIQEX_4,4,4-trifluorobutan-2-amine_tc40.0_W1100.0.tab"
3132,40.69367432,733.10972758,0.98234978,10.21563062,184.03789555,0.50669807,1.93872688,0.38316168,34.51455773,0.00924957,0.72698345,65.48544227,0.03605858,0.25651481,0.34799563,44.57593936,0.00840065,9.21856508,1180.83724064,0.45724335,0.01837238,"4,4,4-trifluorobutanol","LIQEX_4,4,4-trifluorobutanol_tc40.0_W1100.0.tab"
3133,37.83696881,681.64525234,0.99125377,13.07233613,235.50237078,0.56934731,1.74103623,0.11548787,10.40295236,0.00302555,0.99465727,89.59704764,0.04332091,0.06984054,0.21836307,27.75582993,0.00572068,8.89322069,1130.40506007,0.38733178,0.01476947,"4,4,4-trifluorobutylamine","LIQEX_4,4,4-trifluorobutylamine_tc40.0_W1100.0.tab"
3134,50.3144837,906.43172577,0.97952976,0.59482124,10.71589736,0.06867791,14.26262124,1.04733306,94.34199432,0.02038963,0.06281207,5.65800568,0.00725227,2.81167318,0.00414034,0.88619376,8.0605e-05,8.00339363,1713.03636624,0.92406982,8.7228e-05,"4,4,5,5-tetrafluoro-2-(trifluoromethyl)-1,3-dioxolane","LIQEX_4,4,5,5-tetrafluoro-2-(trifluoromethyl)-1,3-dioxolane_tc40.0_W1100.0.tab"
3135,50.87994504,916.61869496,0.9786693,0.0293599,0.52892816,0.00546372,179.12291319,1.10879474,99.87835887,0.02132753,0.00135039,0.12164113,0.0002513,84.87114393,0.00016492,0.04355342,3.1722e-06,5.34289551,1411.00246658,0.99428497,3.1904e-06,"4,4,5,6,6,6-hexafluoro-3-oxa-5-trifluoromethylhexane","LIQEX_4,4,5,6,6,6-hexafluoro-3-oxa-5-trifluoromethylhexane_tc40.0_W1100.0.tab"
3136,49.04867163,883.62771123,0.97700154,1.86063331,33.51991189,0.12590474,7.7598453,0.80663083,72.65994314,0.0160673,0.30351431,27.34005686,0.02053811,0.78231683,0.34796695,38.2971707,0.00693116,12.61395576,1388.2893793,0.85355715,0.00812032,"4,4-difluoro-1,3-dioxolane","LIQEX_4,4-difluoro-1,3-dioxolane_tc40.0_W1100.0.tab"
3137,42.83764397,771.73403549,0.99203557,8.07166097,145.41358763,0.47698801,2.07979255,0.17792421,16.02711232,0.00412037,0.93222093,83.97288768,0.05508881,0.07479518,0.16599223,20.44108702,0.00384405,7.91826458,975.09345298,0.46792318,0.00821514,"4,4-difluoro-2-methylbutan-2-amine","LIQEX_4,4-difluoro-2-methylbutan-2-amine_tc40.0_W1100.0.tab"
3138,39.05766196,703.63643497,0.98233924,11.85164298,213.51118816,0.52427665,1.87370277,0.33523177,30.19711198,0.00843141,0.77491337,69.80288802,0.03427955,0.24596031,0.36695747,39.66334628,0.00922935,9.97914818,1078.61657372,0.4414438,0.02090717,"4,4-difluoro-3-buten-1-ol","LIQEX_4,4-difluoro-3-buten-1-ol_tc40.0_W1100.0.tab"
3139,19.70466198,354.98586992,0.65691211,31.20464296,562.1617532,0.98242065,0.66866725,1.01136155,91.10174164,0.03371667,0.09878358,8.89825836,0.00311002,10.8413146,9.27986445,1012.60182158,0.30937122,0.45958944,50.14955842,0.01446933,21.38118985,"4,4-difluorobutan-1-amine","LIQEX_4,4-difluorobutan-1-amine_tc40.0_W1100.0.tab"
3140,45.21428496,814.54999299,0.9945885,5.69501998,102.59763014,0.42343548,2.34885567,0.23473384,21.14442823,0.00516349,0.8754113,78.85557177,0.06508848,0.07933041,0.01127471,1.45755103,0.00024801,6.87912652,889.30688897,0.51147604,0.0004849,"4,4-dimethyl-1-aza-4-silacyclohexane","LIQEX_4,4-dimethyl-1-aza-4-silacyclohexane_tc40.0_W1100.0.tab"
3141,50.87480101,916.52602366,0.9786494,0.03450393,0.62159947,0.00492982,198.51752564,1.10793492,99.80090763,0.02131271,0.00221021,0.19909237,0.00031579,67.49216221,0.00196988,0.193416,3.7893e-05,6.96231698,683.607054,0.9947544,3.8093e-05,"4,4-dimethyl-1-pentene","LIQEX_4,4-dimethyl-1-pentene_tc40.0_W1100.0.tab"
3142,47.76705167,860.53891238,0.98730145,3.14225327,56.60871074,0.29520955,3.34440855,0.55696819,50.17075417,0.01151203,0.55317695,49.82924583,0.05197007,0.22151251,0.05740584,6.55495189,0.00118653,6.9487149,793.44698811,0.65282038,0.00181754,"4,4-dimethyl-2-pentanone","LIQEX_4,4-dimethyl-2-pentanone_tc40.0_W1100.0.tab"
3143,48.70753643,877.48205001,0.98669425,2.20176851,39.66557311,0.23700253,4.16322646,0.64960507,58.51532778,0.01315939,0.46054007,41.48467222,0.04957341,0.26545039,0.0072249,0.83954794,0.00014636,6.62775472,770.15863206,0.71342406,0.00020515,"4,4-dimethyl-3-oxahexane","LIQEX_4,4-dimethyl-3-oxahexane_tc40.0_W1100.0.tab"
3144,50.87136671,916.46415353,0.97864823,0.03793823,0.68346959,0.00519882,188.24484412,1.10770079,99.77981769,0.02130962,0.00244434,0.22018231,0.00033496,63.61954417,0.00219124,0.24146936,4.2154e-05,7.25709345,799.71354064,0.99446623,4.2389e-05,"4,4-dimethylcyclohexene","LIQEX_4,4-dimethylcyclohexene_tc40.0_W1100.0.tab"
3145,50.8709179,916.45606817,0.97861832,0.03838704,0.69155496,0.00475354,205.87193242,1.10765403,99.77560532,0.02130826,0.00249111,0.22439468,0.00030848,69.07607219,0.00381686,0.36707084,7.3426e-05,8.03458697,772.69284916,0.99493798,7.38e-05,"4,4-dimethylcyclopentene","LIQEX_4,4-dimethylcyclopentene_tc40.0_W1100.0.tab"
3146,50.89349919,916.86287749,0.97866273,0.01580575,0.28474564,0.00288833,338.83524451,1.10951986,99.94367591,0.02133565,0.00062528,0.05632409,0.00011426,186.72662374,8.4161e-05,0.01079411,1.6184e-06,5.45585613,699.74606589,0.99699741,1.6233e-06,"4,4-dimethylheptane","LIQEX_4,4-dimethylheptane_tc40.0_W1100.0.tab"
3147,50.88707821,916.74720129,0.97866444,0.02222674,0.40042184,0.00424469,230.56320934,1.10929396,99.92332721,0.02133403,0.00085118,0.07667279,0.00016255,131.24689378,7.9716e-05,0.02089483,1.5331e-06,5.21328145,1366.48822517,0.99559276,1.5399e-06,"4,5,5,6,6,6-hexafluoro-4-(trifluoromethyl)hexan","LIQEX_4,5,5,6,6,6-hexafluoro-4-(trifluoromethyl)hexan_tc40.0_W1100.0.tab"
3148,49.28212297,887.83341276,0.9807382,1.62718197,29.31421037,0.12629871,7.76522788,0.79440568,71.55872289,0.01580906,0.31573945,28.44127711,0.02450708,0.64508101,0.17350034,23.25940684,0.00345274,10.94067792,1466.70418316,0.84919421,0.0040659,"4,5,6-trifluoropyrimidine","LIQEX_4,5,6-trifluoropyrimidine_tc40.0_W1100.0.tab"
3149,43.31918178,780.40909519,0.98069108,7.59012316,136.73852794,0.38214631,2.56626979,0.31288068,28.1837633,0.00708322,0.79726446,71.8162367,0.04014054,0.17646038,0.5400347,62.68142816,0.0122257,11.47443721,1331.82944184,0.57771314,0.02116221,"4,5-difluoropyrimidine","LIQEX_4,5-difluoropyrimidine_tc40.0_W1100.0.tab"
3150,31.85291308,573.84054945,0.75657228,19.05639186,343.30707367,0.75657132,1.00000131,0.69459345,62.56780531,0.01649802,0.41555169,37.43219469,0.01649811,0.99999453,9.554106,850.63319556,0.22692969,5.71588908,508.90423444,0.22693056,0.99999603,"4,5-dihydro-1,3,2-oxazaphosphole","LIQEX_4,5-dihydro-1,3,2-oxazaphosphole_tc40.0_W1100.0.tab"
3151,36.58852822,659.1541906,0.75868751,14.32077672,257.99343253,0.75868761,0.99999994,0.79786077,71.86995136,0.01654417,0.31228437,28.13004864,0.01654423,0.99999831,10.83969554,759.7917876,0.22476831,4.24266135,297.3828224,0.22476816,1.00000032,"4,5-dihydro-1h-pyrazole","LIQEX_4,5-dihydro-1h-pyrazole_tc40.0_W1100.0.tab"
3152,39.13210425,704.97753685,0.98942885,11.77720069,212.17008627,0.49582903,1.99550303,0.16164736,14.56092111,0.00408714,0.94849778,85.43907889,0.03993247,0.10235134,0.25644352,25.94463904,0.006484,11.02684507,1115.59660096,0.4642385,0.01396695,"4,5-dihydro-2-methylthiazole","LIQEX_4,5-dihydro-2-methylthiazole_tc40.0_W1100.0.tab"
3153,44.56907706,802.92636361,0.97613862,6.34022788,114.22125951,0.3386745,2.88223092,0.41166452,37.08204518,0.00901615,0.69848062,62.91795482,0.03731058,0.24165126,0.67781144,69.24232336,0.01484522,11.68200377,1193.38364664,0.62401492,0.02378984,"4,5-dihydro-3(2h)thiophenone","LIQEX_4,5-dihydro-3(2h)thiophenone_tc40.0_W1100.0.tab"
3154,50.87944006,916.60959771,0.97866893,0.02986488,0.53802542,0.00474073,206.43924397,1.10837132,99.84021769,0.02131959,0.00177382,0.15978231,0.00028157,75.71691857,0.00059709,0.06700192,1.1485e-05,6.26799873,703.35339808,0.9949777,1.1543e-05,"4,5-dimethyl-1-hexene","LIQEX_4,5-dimethyl-1-hexene_tc40.0_W1100.0.tab"
3155,43.7048879,787.35771594,0.99273912,7.20441704,129.78990718,0.4046791,2.45315037,0.24238334,21.83348195,0.00550564,0.8677618,78.16651805,0.04874302,0.11295233,0.07727356,8.74595658,0.00175524,9.73061137,1101.32761342,0.54657788,0.00321132,"4,5-dimethylthiazole","LIQEX_4,5-dimethylthiazole_tc40.0_W1100.0.tab"
3156,50.30856782,906.32514923,0.98042639,0.60073712,10.82247389,0.08408454,11.66047777,0.99634815,89.7493592,0.01941709,0.11379699,10.2506408,0.01592804,1.21907062,0.00803147,1.1420462,0.00015652,6.42990831,914.3095438,0.89998742,0.00017392,"4,5-octanedione","LIQEX_4,5-octanedione_tc40.0_W1100.0.tab"
