file_name,COSMO_name,A,B,C,Ae,Be,Ce,De,Ee,Fe,Ge,Density,Volume,T_boil,CAS_Number
"PVAP_1,1,1,3-tetrafluoro-2-methylbutane.tab","1,1,1,3-tetrafluoro-2-methylbutane",13.87343946,2881.0411657,-50.9394426,52.38164592,-6604.12353679,0.0,0.0,-5.19664864,141970.0,-2.0,1.1365032,0.21055998,362.23150950966095,
"PVAP_1,1,1,3-tetrafluoro-2-methylpentane.tab","1,1,1,3-tetrafluoro-2-methylpentane",14.1304635,3168.66471544,-49.39278164,57.47733892,-7383.30389893,0.0,0.0,-5.84634936,176910.0,-2.0,1.09832091,0.23908671,382.5110849378464,
"PVAP_1,1,1,3-tetrafluoro-2-propan-2-yloxypropane.tab","1,1,1,3-tetrafluoro-2-propan-2-yloxypropane",14.14923473,3265.8384706,-54.59154265,58.18064496,-7480.76564174,0.0,0.0,-5.94774436,136820.0,-2.0,1.15007565,0.25142834,397.2494172384738,
"PVAP_1,1,1,3-tetrafluoro-2-propoxypropane.tab","1,1,1,3-tetrafluoro-2-propoxypropane",14.18305439,3257.06207098,-54.43211323,58.92738668,-7547.94949639,0.0,0.0,-6.04299547,145710.0,-2.0,1.15673188,0.24998153,394.9608120723292,
"PVAP_1,1,1,3-tetrafluoro-3-(trifluoromethoxy)propane.tab","1,1,1,3-tetrafluoro-3-(trifluoromethoxy)propane",13.91071776,2813.1739946,-49.56062918,53.29537301,-6644.18271017,0.0,0.0,-5.31179964,164340.0,-2.0,1.52555619,0.21775631,352.30035848356295,
"PVAP_1,1,1,3-tetrafluoroacetone.tab","1,1,1,3-tetrafluoroacetone",13.64946732,2529.67390036,-62.77532036,47.20495099,-5641.27367274,0.0,0.0,-4.54663813,46483.34671952,-2.0,1.41807271,0.15227612,342.88121393310024,
"PVAP_1,1,1,3-tetrafluoropentan-2-one.tab","1,1,1,3-tetrafluoropentan-2-one",13.97008298,2955.52664894,-52.82946204,54.41738544,-6850.58559598,0.0,0.0,-5.46047261,141730.0,-2.0,1.23158375,0.2131583,368.8694235212452,
"PVAP_1,1,1,3-tetrafluoropentane.tab","1,1,1,3-tetrafluoropentane",13.96800637,2821.96411879,-55.88990595,53.69133641,-6619.77052524,0.0,0.0,-5.3665283,125170.0,-2.0,1.14784182,0.20848002,357.7147996317279,
"PVAP_1,1,1,3-tetrafluoropropane.tab","1,1,1,3-tetrafluoropropane",13.44783426,2199.68583495,-57.92842582,43.90523533,-5087.50058674,0.0,0.0,-4.11809247,81134.25798274,-2.0,1.27053222,0.15168321,307.0575457051195,
"PVAP_1,1,1,4,4,4-hexafluoro-2,2,3,3-tetrakis(trifluoromethyl)butane.tab","1,1,1,4,4,4-hexafluoro-2,2,3,3-tetrakis(trifluoromethyl)butane",14.54875067,2792.41011358,-51.32845247,65.65989771,-7807.42426738,0.0,0.0,-6.88757967,267160.0,-2.0,1.77368653,0.41011282,332.52610748168865,
"PVAP_1,1,1,4,4,4-hexafluoro-2,2,3,3-tetramethylbutane.tab","1,1,1,4,4,4-hexafluoro-2,2,3,3-tetramethylbutane",14.18623749,3047.6037089,-44.69646432,59.33749804,-7500.32738373,0.0,0.0,-6.08123566,233820.0,-2.0,1.18220306,0.31206595,363.22010416560494,
"PVAP_1,1,1,4,4,4-hexafluoro-2,3-bis(trifluoromethyl)-butane.tab","1,1,1,4,4,4-hexafluoro-2,3-bis(trifluoromethyl)-butane",14.22200148,3043.15523825,-46.27020546,59.84084481,-7528.85264413,0.0,0.0,-6.14603353,228450.0,-2.0,1.66224232,0.30175189,363.144460256784,
"PVAP_1,1,1,4,4,4-hexafluoro-2,3-dimethyl-2,3-bis(trifluoromethyl)butane.tab","1,1,1,4,4,4-hexafluoro-2,3-dimethyl-2,3-bis(trifluoromethyl)butane",14.3162192,3075.4503464,-45.18585081,61.7029144,-7750.66910219,0.0,0.0,-6.38206838,250260.0,-2.0,1.54040998,0.3558588,362.3117004728643,
"PVAP_1,1,1,4,4,4-hexafluoro-2,3-dimethylbutan-2-ol.tab","1,1,1,4,4,4-hexafluoro-2,3-dimethylbutan-2-ol",13.67991149,2904.11561489,-82.21815661,32.58664934,-4067.26224538,0.0,0.0,-2.64461891,-324610.0,-2.0,1.34294071,0.25980992,402.7048878548305,
"PVAP_1,1,1,4,4,4-hexafluoro-2,3-dimethylbutane.tab","1,1,1,4,4,4-hexafluoro-2,3-dimethylbutane",14.02104517,2894.32751838,-49.76288503,55.41977169,-6924.33124525,0.0,0.0,-5.58299999,176340.0,-2.0,1.25966232,0.25589528,357.58125904315386,
"PVAP_1,1,1,4,4,4-hexafluoro-2-(trifluoromethoxy)butane.tab","1,1,1,4,4,4-hexafluoro-2-(trifluoromethoxy)butane",14.15881774,3119.98172352,-46.82124614,58.36106763,-7451.01299246,0.0,0.0,-5.95723824,206020.0,-2.0,1.56959445,0.2645518,373.8467448398279,
"PVAP_1,1,1,4,4,4-hexafluoro-2-(trifluoromethyl)-butane.tab","1,1,1,4,4,4-hexafluoro-2-(trifluoromethyl)-butane",13.99212241,2749.07055456,-48.29523087,55.17695959,-6780.08518863,0.0,0.0,-5.55124161,194010.0,-2.0,1.55842719,0.24939976,341.5672988578861,
"PVAP_1,1,1,4,4,4-hexafluoro-2-methoxybutane.tab","1,1,1,4,4,4-hexafluoro-2-methoxybutane",14.06924468,2938.38637391,-56.11792108,55.76760209,-6923.89731006,0.0,0.0,-5.6335314,131760.0,-2.0,1.36335036,0.23883624,367.0282889934696,
"PVAP_1,1,1,4,4,4-hexafluoro-3-(trifluoromethyl)butan-2-one.tab","1,1,1,4,4,4-hexafluoro-3-(trifluoromethyl)butan-2-one",13.96561765,2731.18440128,-50.81661316,54.62229117,-6686.32773294,0.0,0.0,-5.48332723,175070.0,-2.0,1.59638826,0.25801466,343.00675756594785,
"PVAP_1,1,1,4,4,4-hexafluoro-n-methylbutan-2-amine.tab","1,1,1,4,4,4-hexafluoro-n-methylbutan-2-amine",14.04722585,3090.79871016,-55.40579806,55.74550059,-7070.89212345,0.0,0.0,-5.63422343,123290.0,-2.0,1.33356381,0.24294469,383.2066136892021,
"PVAP_1,1,1,4,4,4-hexafluorobutan-2-one.tab","1,1,1,4,4,4-hexafluorobutan-2-one",13.87058288,2933.18476037,-53.95667272,51.91195932,-6570.8406875,0.0,0.0,-5.1391712,112630.0,-2.0,1.52524248,0.19602009,370.98062398634727,
"PVAP_1,1,1,4,4,4-hexafluorobutane-2,3-dione.tab","1,1,1,4,4,4-hexafluorobutane-2,3-dione",13.67351172,2405.45777192,-54.43422714,49.10488733,-5816.61040538,0.0,0.0,-4.78351731,130030.0,-2.0,1.55445873,0.20727368,320.0786602459523,
"PVAP_1,1,1,4,4,4-hexafluorobutane.tab","1,1,1,4,4,4-hexafluorobutane",13.71070698,2463.05016592,-51.68188881,49.53238293,-5934.90233179,0.0,0.0,-4.83303536,144710.0,-2.0,1.4040318,0.19640435,322.57376128143363,
"PVAP_1,1,1,4,4,5,5-heptafluoro-3-oxa-pentane.tab","1,1,1,4,4,5,5-heptafluoro-3-oxa-pentane",14.04444645,2950.01370486,-49.10727517,55.23865817,-6961.14338164,0.0,0.0,-5.55528751,174300.0,-2.0,1.53702728,0.21613116,362.0691098114464,
"PVAP_1,1,1,4,4,5,5-heptafluoroheptane.tab","1,1,1,4,4,5,5-heptafluoroheptane",14.32106164,3450.26320089,-48.59156191,61.4720254,-8045.01594628,0.0,0.0,-6.35797221,198530.0,-2.0,1.30726853,0.28724575,404.1887748436629,
"PVAP_1,1,1,4,4-pentafluoro-2-(trifluoromethoxy)butane.tab","1,1,1,4,4-pentafluoro-2-(trifluoromethoxy)butane",14.06582257,3100.11327382,-49.92178149,56.41874284,-7211.8718663,0.0,0.0,-5.71315535,168820.0,-2.0,1.52220439,0.25316258,378.06327426003367,
"PVAP_1,1,1,4,4-pentafluoro-2-methoxybutane.tab","1,1,1,4,4-pentafluoro-2-methoxybutane",14.08963054,3164.1025641,-53.79353687,55.56812297,-7136.40604648,0.0,0.0,-5.60265277,127200.0,-2.0,1.29859243,0.22774168,387.8663086702147,
"PVAP_1,1,1,4,4-pentafluoro-2-methylhexane.tab","1,1,1,4,4-pentafluoro-2-methylhexane",14.41388541,3384.68150185,-48.33158426,62.71290143,-8103.98199114,0.0,0.0,-6.51108849,216220.0,-2.0,1.15277425,0.2739128,393.8640687785857,
"PVAP_1,1,1,4,4-pentafluoro-4-methoxybutane.tab","1,1,1,4,4-pentafluoro-4-methoxybutane",14.11886484,3054.26234118,-52.70453595,56.63884055,-7155.57188316,0.0,0.0,-5.73935282,154470.0,-2.0,1.31139154,0.22551893,374.18784320877455,
"PVAP_1,1,1,4,5,5,5-heptafluoro-4-(trifluoromethyl)-2,3-pentanedione.tab","1,1,1,4,5,5,5-heptafluoro-4-(trifluoromethyl)-2,3-pentanedione",14.24528767,2896.93034131,-50.28701548,60.16243409,-7383.70572095,0.0,0.0,-6.19010148,216020.0,-2.0,1.58309643,0.30843192,351.20568524899306,
"PVAP_1,1,1,4-tetrafluoro-2-methoxybutane.tab","1,1,1,4-tetrafluoro-2-methoxybutane",14.00671184,3060.29440775,-53.56045711,54.55911285,-6949.50303254,0.0,0.0,-5.47680449,128880.0,-2.0,1.2034938,0.22091495,379.5266879298739,
"PVAP_1,1,1,4-tetrafluoro-2-methylbutane.tab","1,1,1,4-tetrafluoro-2-methylbutane",13.87597555,2793.06919605,-50.63275542,52.13201467,-6500.01222935,0.0,0.0,-5.1615075,148430.0,-2.0,1.14110977,0.20970996,352.3369131483953,
"PVAP_1,1,1,4-tetrafluoro-3,3-bis(fluoromethyl)butane.tab","1,1,1,4-tetrafluoro-3,3-bis(fluoromethyl)butane",14.12188217,3342.26026123,-50.60133011,55.65123073,-7345.37511552,0.0,0.0,-5.60588311,137510.0,-2.0,1.30852809,0.24633911,402.2868175120504,
"PVAP_1,1,1,4-tetrafluoropentane.tab","1,1,1,4-tetrafluoropentane",13.99785375,2934.48583666,-52.1173819,54.40662479,-6835.62288954,0.0,0.0,-5.45391667,148080.0,-2.0,1.14978252,0.20812813,364.9783445065396,
"PVAP_1,1,1,5-tetrafluoropentane.tab","1,1,1,5-tetrafluoropentane",14.07011029,3045.47378314,-53.61186512,55.42056594,-7016.85040864,0.0,0.0,-5.5838367,137380.0,-2.0,1.1561255,0.20698626,375.8236296680578,
"PVAP_1,1,1-trichloro-2,2,2-trifluoroethane.tab","1,1,1-trichloro-2,2,2-trifluoroethane",14.22006831,2490.28369303,-52.32683999,59.56669455,-6928.43557567,0.0,0.0,-6.11235674,230020.0,-2.0,1.56764101,0.19848025,311.6845141366045,
"PVAP_1,1,1-trichloro-2,2,3,3,3-pentafluoropropane.tab","1,1,1-trichloro-2,2,3,3,3-pentafluoropropane",14.42298223,2733.20582214,-51.82907688,63.36082937,-7525.22083186,0.0,0.0,-6.59604384,247870.0,-2.0,1.61382408,0.24425545,330.5953852011794,
"PVAP_1,1,1-trichloro-2,2,3,3-tetrafluoropropane.tab","1,1,1-trichloro-2,2,3,3-tetrafluoropropane",14.4753403,3065.72994566,-50.02394612,64.19892433,-7932.99933031,0.0,0.0,-6.70207027,241370.0,-2.0,1.60412769,0.22710877,361.0443102132155,
"PVAP_1,1,1-trichloro-2,2,3-trifluoropropane.tab","1,1,1-trichloro-2,2,3-trifluoropropane",14.54139838,3299.13751875,-50.5502623,65.11557356,-8231.52804761,0.0,0.0,-6.81912086,227930.0,-2.0,1.55080478,0.21565423,383.0218776493823,
"PVAP_1,1,1-trichloro-2,2-difluoroethane.tab","1,1,1-trichloro-2,2-difluoroethane",14.32473592,2860.61626699,-51.10554517,61.25788974,-7445.47145994,0.0,0.0,-6.32726197,223210.0,-2.0,1.55504074,0.18087753,345.81990448617626,
"PVAP_1,1,1-trichloro-2,3-epoxypropane.tab","1,1,1-trichloro-2,3-epoxypropane",14.77867039,3905.6195459,-52.39980262,69.49942061,-9191.30439438,0.0,0.0,-7.3851426,203870.0,-2.0,1.47649359,0.18153567,436.7984167898672,
"PVAP_1,1,1-trichloro-2-fluoroethane.tab","1,1,1-trichloro-2-fluoroethane",14.43030142,3076.75829815,-52.1626585,62.94931909,-7796.48385712,0.0,0.0,-6.54373969,214010.0,-2.0,1.48255406,0.16957093,365.73463718413785,
"PVAP_1,1,1-trichloro-2-propanol.tab","1,1,1-trichloro-2-propanol",14.17922679,3292.83497225,-96.13117183,36.31051079,-4132.88510209,0.0,0.0,-3.17307979,-578930.0,-2.0,1.40353809,0.19335687,440.5377831772735,
"PVAP_1,1,1-trichloro-3,3,3-trifluoropropane.tab","1,1,1-trichloro-3,3,3-trifluoropropane",14.55333506,3252.88955296,-49.65737542,65.63897597,-8250.78018971,0.0,0.0,-6.88598109,242860.0,-2.0,1.56539016,0.2136449,377.0744800968918,
"PVAP_1,1,1-trichloro-3-fluoropropane.tab","1,1,1-trichloro-3-fluoropropane",14.67965834,3505.5032431,-50.21964909,67.68993695,-8676.93649485,0.0,0.0,-7.14734527,238020.0,-2.0,1.40683926,0.19525323,398.6333207232807,
"PVAP_1,1,1-trichloroacetone.tab","1,1,1-trichloroacetone",14.73770166,3611.59718967,-52.08962371,68.80835403,-8859.19659546,0.0,0.0,-7.29405188,224520.0,-2.0,1.40661027,0.19055474,408.9890877562369,
"PVAP_1,1,1-trichloroethane.tab","1,1,1-trichloroethane",14.47915624,3110.91609418,-49.93857041,64.30008774,-7986.09968207,0.0,0.0,-6.71539267,239490.0,-2.0,1.33702896,0.16568393,365.42096705067314,
"PVAP_1,1,1-triethyl-3,3,3-trimethyl-disiloxane.tab","1,1,1-triethyl-3,3,3-trimethyl-disiloxane",16.59303726,3914.12202334,-57.56859627,97.17233305,-11767.6180438,0.0,0.0,-10.86570365,402840.0,-2.0,0.77963028,0.43547678,384.4344624111535,
"PVAP_1,1,1-trifluoro-2,2,3,3-tetramethylbutane.tab","1,1,1-trifluoro-2,2,3,3-tetramethylbutane",14.39462768,3085.75252799,-47.78732416,63.03881401,-7864.29330057,0.0,0.0,-6.55425622,244670.0,-2.0,0.95355882,0.29290669,363.4235322987038,
"PVAP_1,1,1-trifluoro-2,2,3-trimethylbutane.tab","1,1,1-trifluoro-2,2,3-trimethylbutane",14.20881408,2883.20219779,-47.86052916,59.57496838,-7337.91736243,0.0,0.0,-6.11285799,227170.0,-2.0,0.96039847,0.26656843,348.4921894075673,
"PVAP_1,1,1-trifluoro-2,2-bis(trifluoromethyl)butane.tab","1,1,1-trifluoro-2,2-bis(trifluoromethyl)butane",13.97665599,2554.5989714,-48.21164975,55.29485099,-6612.32234625,0.0,0.0,-5.56741316,209820.0,-2.0,1.44126807,0.28583385,321.1878038346658,
"PVAP_1,1,1-trifluoro-2,2-bis(trifluoromethyl)pentane.tab","1,1,1-trifluoro-2,2-bis(trifluoromethyl)pentane",14.27023024,2884.26066324,-47.78488228,60.79789807,-7458.38078938,0.0,0.0,-6.2686517,238670.0,-2.0,1.38759623,0.31367557,346.6132517780769,
"PVAP_1,1,1-trifluoro-2,2-dichloropropane.tab","1,1,1-trifluoro-2,2-dichloropropane",14.05053461,2638.31668608,-50.53827183,56.45943486,-6781.70024954,0.0,0.0,-5.71728321,200680.0,-2.0,1.39672583,0.19849274,330.25204846699523,
"PVAP_1,1,1-trifluoro-2,2-dimethoxy-propane.tab","1,1,1-trifluoro-2,2-dimethoxy-propane",13.99334249,3087.2930248,-51.76850431,56.96297779,-7241.90861409,0.0,0.0,-5.79871753,162570.0,-2.0,1.14254534,0.22980584,381.0794329980165,
"PVAP_1,1,1-trifluoro-2,2-dimethylbutane.tab","1,1,1-trifluoro-2,2-dimethylbutane",13.98545465,2645.24410945,-47.81972764,55.43583629,-6714.23316151,0.0,0.0,-5.58542971,206810.0,-2.0,0.97285305,0.239214,330.2164186413908,
"PVAP_1,1,1-trifluoro-2,2-dimethylpentane.tab","1,1,1-trifluoro-2,2-dimethylpentane",14.33902154,3036.31447818,-47.52121879,62.02750545,-7722.61504429,0.0,0.0,-6.42527066,240750.0,-2.0,0.9588956,0.26698622,359.87713057255,
"PVAP_1,1,1-trifluoro-2,3,3-trimethyl-2-(trifluoromethyl)butane.tab","1,1,1-trifluoro-2,3,3-trimethyl-2-(trifluoromethyl)butane",14.30508643,3068.6069354,-47.00090333,61.38244864,-7695.48021738,0.0,0.0,-6.34283108,236030.0,-2.0,1.17466569,0.31406835,363.7847475998718,
"PVAP_1,1,1-trifluoro-2,3,3-trimethylpentane.tab","1,1,1-trifluoro-2,3,3-trimethylpentane",14.46691237,3196.02064536,-47.59990844,64.3816039,-8099.8309654,0.0,0.0,-6.72535533,250330.0,-2.0,0.95320362,0.29301584,372.1158189355925,
"PVAP_1,1,1-trifluoro-2,3-dimethyl-2-(trifluoromethyl)butane.tab","1,1,1-trifluoro-2,3-dimethyl-2-(trifluoromethyl)butane",14.13611724,2877.90294202,-47.27642287,58.1807451,-7203.08774613,0.0,0.0,-5.93474675,218490.0,-2.0,1.20115574,0.28775076,349.64753379396035,
"PVAP_1,1,1-trifluoro-2-(1,1,2,2-tetrafluoroethoxy)-propane.tab","1,1,1-trifluoro-2-(1,1,2,2-tetrafluoroethoxy)-propane",14.16720528,3179.8459584,-47.97552452,57.95368907,-7453.15413307,0.0,0.0,-5.90349406,190030.0,-2.0,1.42789206,0.24896233,380.9830171962534,
"PVAP_1,1,1-trifluoro-2-(1,1,2-trifluoroethoxy)-ethane.tab","1,1,1-trifluoro-2-(1,1,2-trifluoroethoxy)-ethane",14.04734869,2974.64419322,-53.04992635,54.77404393,-6894.08745902,0.0,0.0,-5.49854199,141240.0,-2.0,1.47805221,0.20454327,368.5276331905153,
"PVAP_1,1,1-trifluoro-2-(1-fluoroethoxy)ethane.tab","1,1,1-trifluoro-2-(1-fluoroethoxy)ethane",13.89504068,2860.62743439,-56.67413288,52.42127866,-6521.92491583,0.0,0.0,-5.20784071,104410.0,-2.0,1.28315764,0.18904764,365.04080630175895,
"PVAP_1,1,1-trifluoro-2-(fluoromethoxy)propane.tab","1,1,1-trifluoro-2-(fluoromethoxy)propane",13.7763782,2763.03437511,-54.54015553,50.33372513,-6257.25857113,0.0,0.0,-4.9389097,109160.0,-2.0,1.25474242,0.19332886,356.2458543792008,
"PVAP_1,1,1-trifluoro-2-(fluoromethyl)-2-methylbutane.tab","1,1,1-trifluoro-2-(fluoromethyl)-2-methylbutane",14.02742166,2807.20830051,-52.97503624,55.20333442,-6787.87958657,0.0,0.0,-5.55674969,160180.0,-2.0,1.08684984,0.24161013,351.3257536600425,
"PVAP_1,1,1-trifluoro-2-(fluoromethyl)butane.tab","1,1,1-trifluoro-2-(fluoromethyl)butane",13.88561146,2665.49019306,-55.81095475,52.20307501,-6334.81384626,0.0,0.0,-5.17581198,126310.0,-2.0,1.13239129,0.21132456,343.4347975193956,
"PVAP_1,1,1-trifluoro-2-(trifluoromethoxy)ethane.tab","1,1,1-trifluoro-2-(trifluoromethoxy)ethane",13.57485705,2325.73233739,-48.91035096,47.4583391,-5632.11133443,0.0,0.0,-4.56850199,151590.0,-2.0,1.51055384,0.18472284,308.579433430297,
"PVAP_1,1,1-trifluoro-2-(trifluoromethoxy)propane.tab","1,1,1-trifluoro-2-(trifluoromethoxy)propane",13.74267214,2570.33545851,-48.01339811,50.75707773,-6188.54476382,0.0,0.0,-4.98974663,168590.0,-2.0,1.3925833,0.21709699,329.7144032643823,
"PVAP_1,1,1-trifluoro-2-(trifluoromethyl)butane.tab","1,1,1-trifluoro-2-(trifluoromethyl)butane",13.80416192,2532.56998349,-48.15731615,51.89989955,-6262.56510247,0.0,0.0,-5.13471025,180860.0,-2.0,1.29095212,0.23165057,323.86134385498224,
"PVAP_1,1,1-trifluoro-2-bromoethane.tab","1,1,1-trifluoro-2-bromoethane",13.65005444,2286.3552769,-54.87255647,48.50295312,-5644.40004775,0.0,0.0,-4.70510144,132320.0,-2.0,1.87632701,0.14419814,308.0197926597309,
"PVAP_1,1,1-trifluoro-2-methoxy-2-methylpropane.tab","1,1,1-trifluoro-2-methoxy-2-methylpropane",13.91374012,2843.60895725,-47.56011038,53.80305617,-6743.07090798,0.0,0.0,-5.37721931,179340.0,-2.0,1.08555698,0.21739616,353.4755988911496,
"PVAP_1,1,1-trifluoro-2-methoxy-3-methylbutane.tab","1,1,1-trifluoro-2-methoxy-3-methylbutane",14.23648866,3090.16845812,-50.1303706,59.62552811,-7511.11750916,0.0,0.0,-6.12078048,197240.0,-2.0,1.04222107,0.24878383,371.4153053404167,
"PVAP_1,1,1-trifluoro-2-methoxybutane.tab","1,1,1-trifluoro-2-methoxybutane",14.01487538,2845.84290378,-51.69899006,55.33976371,-6851.83176669,0.0,0.0,-5.57536419,166760.0,-2.0,1.07661422,0.21920193,354.5596425149954,
"PVAP_1,1,1-trifluoro-2-methoxypentane.tab","1,1,1-trifluoro-2-methoxypentane",14.34543588,3220.17028522,-50.41778551,61.45260369,-7804.84389734,0.0,0.0,-6.35294146,201750.0,-2.0,1.05078119,0.24675713,381.4691151872196,
"PVAP_1,1,1-trifluoro-2-methyl-2-(trifluoromethyl)butane.tab","1,1,1-trifluoro-2-methyl-2-(trifluoromethyl)butane",13.94118882,2666.66549626,-47.32459499,54.53902501,-6651.35652198,0.0,0.0,-5.47061743,199960.0,-2.0,1.23551351,0.2608969,333.3598611242771,
"PVAP_1,1,1-trifluoro-2-methyl-2-(trifluoromethyl)pentane.tab","1,1,1-trifluoro-2-methyl-2-(trifluoromethyl)pentane",14.26724081,3026.51498516,-47.0257334,60.65003219,-7584.52962995,0.0,0.0,-6.24933756,232130.0,-2.0,1.19725496,0.28868828,360.6897354681831,
"PVAP_1,1,1-trifluoro-2-methylbutan-2-ol.tab","1,1,1-trifluoro-2-methylbutan-2-ol",13.45462046,2467.67260051,-105.88924431,24.01598759,-2122.73935346,0.0,0.0,-1.62234916,-627150.0,-2.0,1.12224134,0.21028981,385.1550173915108,
"PVAP_1,1,1-trifluoro-2-methylhexane.tab","1,1,1-trifluoro-2-methylhexane",14.48240475,3199.0145877,-47.78159987,64.62311364,-8123.92938032,0.0,0.0,-6.75595837,251030.0,-2.0,0.96379565,0.26562883,372.0913499129367,
"PVAP_1,1,1-trifluoro-2-methylpropan-2-amine.tab","1,1,1-trifluoro-2-methylpropan-2-amine",13.62017699,2447.66425136,-71.39646414,44.74413832,-5196.36462104,0.0,0.0,-4.236397,-31388.59160279,-2.0,1.11817337,0.18876217,343.30345352872234,
"PVAP_1,1,1-trifluoro-2-propanol.tab","1,1,1-trifluoro-2-propanol",13.29332172,2167.95134354,-117.80160649,25.56364117,-1657.10589617,0.0,0.0,-1.90381596,-703530.0,-2.0,1.25827533,0.15053322,367.7098722672917,
"PVAP_1,1,1-trifluoro-2-propanone.tab","1,1,1-trifluoro-2-propanone",13.40801705,2233.63417698,-58.04379862,44.10038064,-5140.62889927,0.0,0.0,-4.15028956,79429.30649715,-2.0,1.24388689,0.14958334,312.1637656305716,
"PVAP_1,1,1-trifluoro-3,3,4-trimethylpentane.tab","1,1,1-trifluoro-3,3,4-trimethylpentane",14.51744467,3273.91457158,-47.69708158,65.24437582,-8255.20098845,0.0,0.0,-6.83509073,251950.0,-2.0,0.95400252,0.29277046,378.4252052516622,
"PVAP_1,1,1-trifluoro-3,3-dimethoxypropane.tab","1,1,1-trifluoro-3,3-dimethoxypropane",14.2699233,3357.02395305,-54.86941455,59.30714914,-7661.74328413,0.0,0.0,-6.08454614,135950.0,-2.0,1.17427044,0.22359721,402.6902304681901,
"PVAP_1,1,1-trifluoro-3,3-dimethyl-butan-2-one.tab","1,1,1-trifluoro-3,3-dimethyl-butan-2-one",14.01376042,2880.36260092,-49.18234021,55.82312778,-6958.68749668,0.0,0.0,-5.6372629,184960.0,-2.0,1.07971197,0.23704496,355.75302880650133,
"PVAP_1,1,1-trifluoro-3,3-dimethyl-butane.tab","1,1,1-trifluoro-3,3-dimethyl-butane",14.03306961,2700.32870378,-48.76907883,56.11115293,-6821.87274751,0.0,0.0,-5.67123106,203360.0,-2.0,0.97231251,0.23934699,335.5884414016803,
"PVAP_1,1,1-trifluoro-3,3-dimethylpentane.tab","1,1,1-trifluoro-3,3-dimethylpentane",14.27866174,2974.90225855,-48.31303151,60.74755476,-7532.5573788,0.0,0.0,-6.26215152,228310.0,-2.0,0.9601334,0.26664202,356.2634534617765,
"PVAP_1,1,1-trifluoro-3,4-dimethylpentane.tab","1,1,1-trifluoro-3,4-dimethylpentane",14.34097727,3061.75885048,-47.99722203,61.9372606,-7732.49567536,0.0,0.0,-6.41372061,234950.0,-2.0,0.96055912,0.26652385,362.9073246503151,
"PVAP_1,1,1-trifluoro-3-(fluoromethoxy)propane.tab","1,1,1-trifluoro-3-(fluoromethoxy)propane",14.06022599,3140.94927976,-55.68637739,54.96720145,-7030.91175937,0.0,0.0,-5.52931866,108870.0,-2.0,1.30395675,0.18603219,388.3473533696483,
"PVAP_1,1,1-trifluoro-3-(trifluoromethyl)hexane.tab","1,1,1-trifluoro-3-(trifluoromethyl)hexane",14.38926146,3223.8606623,-47.90466768,62.61139961,-7949.65727286,0.0,0.0,-6.49887528,230030.0,-2.0,1.21273547,0.28500319,377.8488211366418,
"PVAP_1,1,1-trifluoro-3-(trifluoromethyl)pentane.tab","1,1,1-trifluoro-3-(trifluoromethyl)pentane",14.09102051,2917.2904156,-48.33242215,56.97406897,-7111.44295504,0.0,0.0,-5.78051264,197980.0,-2.0,1.25498356,0.25684929,356.30103883342025,
"PVAP_1,1,1-trifluoro-3-methoxy-2-methylpropane.tab","1,1,1-trifluoro-3-methoxy-2-methylpropane",13.92270915,2876.46537885,-46.68918665,53.65981516,-6766.87765802,0.0,0.0,-5.35587284,181050.0,-2.0,1.09856665,0.21482166,355.8410723659643,
"PVAP_1,1,1-trifluoro-3-methoxybutane.tab","1,1,1-trifluoro-3-methoxybutane",14.0806816,2969.8293777,-54.24419433,56.08705876,-7007.10975795,0.0,0.0,-5.67205245,145550.0,-2.0,1.10110963,0.21432554,368.10173196552273,
"PVAP_1,1,1-trifluoro-3-methoxypropane.tab","1,1,1-trifluoro-3-methoxypropane",13.82135992,2666.9237584,-52.48253494,51.45727113,-6300.89224118,0.0,0.0,-5.07965508,140800.0,-2.0,1.15640259,0.183936,342.2702136652231,
"PVAP_1,1,1-trifluoro-3-methyl-2,2-bis(trifluoromethyl)butane.tab","1,1,1-trifluoro-3-methyl-2,2-bis(trifluoromethyl)butane",14.13466737,2733.9608928,-47.89027285,58.2641504,-7070.92410245,0.0,0.0,-5.94576016,225740.0,-2.0,1.39404425,0.3122247,335.18166426859443,
"PVAP_1,1,1-trifluoro-3-methyl-2-(trifluoromethyl)pentane.tab","1,1,1-trifluoro-3-methyl-2-(trifluoromethyl)pentane",14.26466977,3038.07985855,-47.34210697,60.58612457,-7586.09820964,0.0,0.0,-6.24160932,228690.0,-2.0,1.19762388,0.28859935,362.2885975726495,
"PVAP_1,1,1-trifluoro-3-methyl-pentane.tab","1,1,1-trifluoro-3-methyl-pentane",14.1101186,2791.0245046,-48.52474275,57.59526477,-7052.94045265,0.0,0.0,-5.86051162,211690.0,-2.0,0.98212175,0.23695644,342.5710553139095,
"PVAP_1,1,1-trifluoro-3-methylbutan-2-imine.tab","1,1,1-trifluoro-3-methylbutan-2-imine",13.84027464,2977.11811992,-59.08466956,49.82575734,-6335.82849061,0.0,0.0,-4.87271066,51114.17515212,-2.0,1.09960861,0.21008676,381.914534661249,
"PVAP_1,1,1-trifluoro-3-methylbutan-2-one.tab","1,1,1-trifluoro-3-methylbutan-2-one",13.82397525,2665.24108608,-50.62845431,52.22356119,-6395.55253948,0.0,0.0,-5.17964311,159620.0,-2.0,1.11605296,0.20845645,340.15101706511933,
