carrier_phase_1_N,carrier_phase_1_W,carrier_phase_1_x,carrier_phase_2_N,carrier_phase_2_W,carrier_phase_2_x,"carrier_Kx(1,2)",solute_phase_1_N,solute_phase_1_W,solute_phase_1_x,solute_phase_2_N,solute_phase_2_W,solute_phase_2_x,"solute_Kx(1,2)",solvent_phase_1_N,solvent_phase_1_W,solvent_phase_1_x,solvent_phase_2_N,solvent_phase_2_W,solvent_phase_2_x,"solvent_Kx(1,2)",COSMO_name,file_name,SMILES,Density,T_boil,Phase,Pareto,carrier_phase_1_W_norm,carrier_phase_2_W_norm,solute_phase_1_W_norm,solute_phase_2_W_norm,solvent_phase_1_W_norm,solvent_phase_2_W_norm,Selectivity
7.82726085,141.01064031,0.45756748,43.08204409,776.13698282,0.98170342,2.14548218,0.62892765,56.65274115,0.03676597,0.48121749,43.34725885,0.01096542,0.29824909,8.65005525,1030.39158034,0.50566655,0.32172768,38.32408966,0.00733116,0.01449799,2-methyl-2-nitro-1-propanol,LIQEX_2-methyl-2-nitro-1-propanol_tc40.0_W1100.0.tab,O=N(=O)C(CO)(C)C,1.06871567,448.3460060144799,1,False,0.18388039014201973,0.8161196098603798,0.6005480193224086,0.3994519806775913,0.23867770194376645,0.03399564819842657,0.4166676291803889
2.43954234,43.9491456,0.29041781,48.4697626,873.19847752,0.98469048,3.39060429,0.35886226,32.32570672,0.04272112,0.75128288,67.67429328,0.01526273,0.35725908,5.60170813,808.0765915,0.66686107,0.00230292,0.3322085,4.6785e-05,7.0157e-05,2-methyl-2-octanol,LIQEX_2-methyl-2-octanol_tc40.0_W1100.0.tab,OC(CCCCCC)(C)C,0.8084088,472.1097394537419,1,False,0.05721994479463836,0.9427800551930589,0.3426441102497566,0.6573558897502433,0.15863722838370853,0.0002946877931220912,0.28542416545511823
5.85192396,105.4243062,0.41289779,45.05738098,811.72331693,0.98801442,2.39287767,0.61851386,55.71468483,0.04364086,0.49163127,44.28531517,0.01078045,0.24702633,7.70237697,786.99320128,0.54346134,0.05495893,5.61544872,0.00120513,0.00221751,2-methyl-2-pentanol,LIQEX_2-methyl-2-pentanol_tc40.0_W1100.0.tab,CCCC(C)(C)O,0.79260865,409.48925992656586,1,False,0.1374419859105534,0.8625580140912402,0.5906031823323331,0.40939681766766683,0.1510465366977116,0.004981222495525653,0.4531611964217797
5.90135994,106.31491129,0.40195886,45.007945,810.83271183,0.98742813,2.45653938,0.60486451,54.48517415,0.04119909,0.50528063,45.51482585,0.01108534,0.26906746,8.17527792,818.83153644,0.55684205,0.06775768,6.78657356,0.00148653,0.00266958,2-methyl-2-penten-1-ol,LIQEX_2-methyl-2-penten-1-ol_tc40.0_W1100.0.tab,OC/C(=C/CC)/C,0.82561811,416.07999403867353,1,False,0.13860418146158093,0.8613958185271783,0.5775684817184541,0.4224315182815458,0.162509350954488,0.006020076868024131,0.43896430025687316
0.04049425,0.72951711,0.00501344,50.86881069,916.41810602,0.97863066,195.20164437,0.00277059,0.24957031,0.00034302,1.10737454,99.75042969,0.02130403,62.10848147,8.03386708,676.13060706,0.99464354,0.00339476,0.28570294,6.5309e-05,6.5661e-05,2-methyl-2-pentene,LIQEX_2-methyl-2-pentene_tc40.0_W1100.0.tab,CC(=CCC)C,0.67641631,323.4885981997702,1,False,0.0008204693008020268,0.9991795306992087,0.0025878246432818794,0.9974121753567181,0.11113247337806924,0.0002534347151398239,0.0017673553424798526
5.17187117,93.17293486,0.30852634,45.73743377,823.97468826,0.97495788,3.16004601,0.68092552,61.33662181,0.0406204,0.42921961,38.66337819,0.00914942,0.22524193,10.91034643,731.97050486,0.65085326,0.74556166,50.01941514,0.0158927,0.02441823,2-methyl-2-propenenitrile,LIQEX_2-methyl-2-propenenitrile_tc40.0_W1100.0.tab,C=C(C)C#N,0.78198992,371.5662730135732,1,False,0.12145455284374457,0.8785454471447909,0.6502043444827867,0.34979565551721314,0.13123661429442418,0.04437006738732436,0.5287497916390422
1.10439086,19.89595914,0.12794207,49.80491408,897.25166398,0.98241576,7.67877466,0.23691439,21.34084838,0.02744619,0.87323075,78.65915162,0.01722472,0.62758985,7.29065526,919.74379324,0.84461175,0.01822638,2.29932676,0.00035952,0.00042567,2-methyl-2-propenoicacid2-propenylester,LIQEX_2-methyl-2-propenoicacid2-propenylester_tc40.0_W1100.0.tab,C=C(C)C(=O)OCC=C,0.92204312,435.73893880436856,1,False,0.025831727271821658,0.974168272715466,0.226187749132364,0.7738122508676359,0.19884097602588272,0.0020396336228276565,0.20035602186054235
1.05823146,19.06438263,0.14030165,49.85107348,898.08324049,0.98251391,7.0030211,0.22833348,20.56789444,0.03027274,0.88181166,79.43210556,0.01737961,0.57410774,6.25597946,889.57749465,0.82942561,0.00540264,0.76823535,0.00010648,0.00012838,2-methyl-2-propenoicacidbutylester,LIQEX_2-methyl-2-propenoicacidbutylester_tc40.0_W1100.0.tab,C=C(C)C(=O)OCCCC,0.89034573,451.723948044132,1,False,0.024746561095350558,0.975253438891923,0.21799325081680798,0.7820067491831919,0.18798014816494418,0.0006814684198990263,0.19324668972145742
0.23360632,4.2084935,0.02311396,50.67569862,912.93912963,0.97846971,42.33246695,0.03105464,2.7973499,0.00307267,1.07909049,97.2026501,0.02083558,6.78094954,9.84206065,1028.84458358,0.97381337,0.03597981,3.76116642,0.00069471,0.0007134,2-methyl-2-propenoylchloride,LIQEX_2-methyl-2-propenoylchloride_tc40.0_W1100.0.tab,O=C(C(=C)C)Cl,1.03260575,374.46576863490793,1,False,0.005360361255144927,0.9946396387449251,0.029598199360646008,0.9704018006393539,0.23812073386027216,0.0033363685829389013,0.02423783810550108
0.04394016,0.79159619,0.00664145,50.86536478,916.35602694,0.97867347,147.3587298,0.00308475,0.27786898,0.00046625,1.10706039,99.72213102,0.02130036,45.6847312,6.56902151,1025.73127319,0.99289229,0.00136005,0.21236681,2.6168e-05,2.6355e-05,2-methyl-3-(trifluoromethoxy)butane,LIQEX_2-methyl-3-(trifluoromethoxy)butane_tc40.0_W1100.0.tab,CC(C)[C@@H](C)OC(F)(F)F,1.02594364,368.1380326410304,1,False,0.000901479426836544,0.9990985205731753,0.002887833986202721,0.9971121660137973,0.23699984300511526,0.00018838139485279388,0.0019863545593661767
0.03435572,0.61892935,0.0054581,50.87494923,916.52869377,0.97866612,179.30647244,0.00225696,0.20330352,0.00035856,1.10788817,99.79669648,0.02131211,59.43899108,6.25783826,964.79583608,0.99418334,0.0011316,0.17446392,2.1768e-05,2.1896e-05,2-methyl-3-(trifluoromethyl)pentane,LIQEX_2-methyl-3-(trifluoromethyl)pentane_tc40.0_W1100.0.tab,CC[C@@H](C(C)C)C(F)(F)F,0.9649703,354.9252427173441,1,False,0.0006761577488995998,0.9993238422380598,0.002097325645733353,0.9979026743542665,0.21506114571654106,0.00015475937467018992,0.001421167896833753
9.14919074,164.8256355,0.48005153,41.7601142,752.32198762,0.98487705,2.05160572,0.73267453,65.99808451,0.03844291,0.37747061,34.00191549,0.00890233,0.23157248,9.17690286,790.43233895,0.48150556,0.26376271,22.71862105,0.00622062,0.0129191,2-methyl-3-butene-2-ol,LIQEX_2-methyl-3-butene-2-ol_tc40.0_W1100.0.tab,CC(O)(C)C=C,0.81315096,394.5561040431916,1,False,0.2149577798496848,0.7850422201400707,0.6996230048536457,0.30037699514635435,0.15228473574664367,0.02015270955801122,0.4846652250039609
12.76874034,230.03299428,0.55185011,38.1405646,687.11462885,0.98845753,1.79117132,0.9736585,87.70551378,0.04208039,0.13648664,12.29448622,0.00353721,0.08405849,9.39566005,781.08135508,0.4060695,0.30889057,25.67873492,0.00800526,0.01971403,2-methyl-3-butyn-2-amine,LIQEX_2-methyl-3-butyn-2-amine_tc40.0_W1100.0.tab,C(#C)C(N)(C)C,0.80676009,400.6418374801394,1,False,0.3000501548195744,0.6999498451843412,0.9297550779084338,0.07024492209156616,0.14891808385730151,0.02277849899728474,0.6297049230888594
12.88968857,232.21191592,0.55337864,38.01961637,684.93570721,0.978896,1.76894318,0.79347875,71.47522654,0.03406554,0.31666639,28.52477346,0.00815325,0.23933997,9.60954349,808.32506617,0.41255582,0.50299774,42.31061383,0.01295075,0.03139148,2-methyl-3-butyn-2-ol,LIQEX_2-methyl-3-butyn-2-ol_tc40.0_W1100.0.tab,CC(C)(O)C#C,0.85063568,424.0316168567857,1,False,0.3028935396873227,0.6971064603166299,0.7576891182612518,0.2423108817387481,0.15872668717530083,0.03753192197866281,0.45479557857392916
0.01717231,0.30936471,0.00281868,50.89213263,916.83825842,0.97866053,347.20716182,0.00071229,0.06416207,0.00011692,1.10943284,99.93583793,0.0213345,182.4796235,6.07444528,693.87954737,0.99706441,0.00025836,0.02951263,4.9683e-06,4.983e-06,2-methyl-3-ethylpentane,LIQEX_2-methyl-3-ethylpentane_tc40.0_W1100.0.tab,CC(C)C(CC)CC,0.69390906,363.1077073050598,1,False,0.0002721912193983586,0.9997278087806052,0.0006222126815002949,0.9993777873184997,0.1175226569415537,2.6179332412871834e-05,0.0003500214621019363
0.32659795,5.8837678,0.03134097,50.582707,911.26385533,0.97898409,31.23656103,0.04431709,3.99200826,0.00425275,1.06582805,96.00799174,0.02062817,4.85076309,10.04988338,1147.36013139,0.96440628,0.02003406,2.28721861,0.00038774,0.00040205,2-methyl-3-furanthiol,LIQEX_2-methyl-3-furanthiol_tc40.0_W1100.0.tab,Cc1occc1S,1.14964735,434.7442950546656,1,False,0.007546511278395712,0.9924534887217028,0.04226341188118107,0.9577365881188188,0.28079010411028793,0.0020288930047989524,0.03471690060278536
2.21264584,39.86153171,0.25531148,48.6966591,877.28609141,0.9837183,3.85301858,0.30915643,27.8482897,0.03567276,0.8009887,72.1517103,0.01618072,0.45357917,6.14465409,800.2104127,0.70901575,0.00499842,0.6509373,0.00010097,0.00014241,2-methyl-3-heptanol,LIQEX_2-methyl-3-heptanol_tc40.0_W1100.0.tab,O[C@@H](C(C)C)CCCC,0.80086135,444.0546675005924,1,False,0.05188581103477364,0.948114188952854,0.2951766166130312,0.7048233833869688,0.15580515358953792,0.0005774183750480905,0.24329080557825755
2.11669293,38.1329089,0.23977017,48.79261201,879.01471423,0.98594996,4.11206923,0.42697554,38.46123571,0.04836601,0.6831696,61.53876429,0.01380478,0.28541916,6.28433939,805.73288786,0.71186382,0.01213765,1.55620214,0.00024526,0.00034454,2-methyl-3-heptanone,LIQEX_2-methyl-3-heptanone_tc40.0_W1100.0.tab,CCCCC(=O)C(C)C,0.80728909,437.6731091825872,1,False,0.049630043847111685,0.950369956153536,0.4076901361146355,0.5923098638853644,0.15779342045960568,0.0013804397995643143,0.35806009226752383
0.02493363,0.44918735,0.00392742,50.88437131,916.69843577,0.97866864,249.19005373,0.0012956,0.11670573,0.00020408,1.10884953,99.88329427,0.02132671,104.50593834,6.32236751,709.45430322,0.9958685,0.00024183,0.02713678,4.6512e-06,4.6705e-06,2-methyl-3-heptene,LIQEX_2-methyl-3-heptene_tc40.0_W1100.0.tab,CCC/C=C/C(C)C,0.70948144,380.4361474858435,1,False,0.0004546528423618257,0.9995453471445946,0.0011792561365904493,0.9988207438634094,0.12313006488251567,2.4071818272107377e-05,0.0007246032942286235
2.9316062,52.81383548,0.28861214,47.97769874,864.33378764,0.98491489,3.41258654,0.39001423,35.13182365,0.0383963,0.72013091,64.86817635,0.01478328,0.38502292,6.83597795,794.35459633,0.67299156,0.01470313,1.70853367,0.00030183,0.0004485,2-methyl-3-hexanol,LIQEX_2-methyl-3-hexanol_tc40.0_W1100.0.tab,CC(C)[C@@H](O)CCC,0.79606313,422.5344796696358,1,False,0.0687879262214847,0.9312120737663635,0.3723932573414167,0.6276067426585832,0.15369687327168288,0.001515566534652508,0.303605331119932
0.07725817,1.39183102,0.01003278,50.83204677,915.7557921,0.97870819,97.55122992,0.00750809,0.67631565,0.000975,1.10263705,99.32368435,0.02122991,21.77444569,7.61580605,732.41834369,0.98899221,0.00321497,0.30918631,6.19e-05,6.2589e-05,2-methyl-3-hexyne,LIQEX_2-methyl-3-hexyne_tc40.0_W1100.0.tab,CC(C)C#CCC,0.73272753,371.436008088582,1,False,0.001684756164001575,0.998315243822971,0.007111980338511765,0.9928880196614881,0.13139785053053593,0.00027426580058200406,0.00542722417451019
4.00800372,72.20548563,0.32933152,46.90130122,844.9421375,0.98584743,2.99347966,0.47945277,43.18829641,0.0393959,0.63069236,56.81170359,0.01325691,0.33650481,7.68266216,784.97883357,0.63127258,0.04261063,4.35375643,0.00089566,0.00141881,2-methyl-3-pentanol,LIQEX_2-methyl-3-pentanol_tc40.0_W1100.0.tab,CC([C@@H](CC)O)C,0.78933259,400.5554033463114,1,False,0.09409306963966618,0.9059069303615617,0.45780423598413233,0.5421957640158676,0.15032130019308468,0.0038620296414025035,0.36371116634446615
6.09270397,109.76203599,0.41371534,44.81660097,807.38558713,0.98919552,2.39100393,0.74259372,66.89158855,0.05042464,0.36755142,33.10841145,0.00811262,0.16088598,7.89150435,790.40892471,0.53586001,0.12195756,12.21520529,0.00269186,0.00502343,2-methyl-3-pentanone,LIQEX_2-methyl-3-pentanone_tc40.0_W1100.0.tab,CCC(=O)C(C)C,0.80262413,393.6258637832318,1,False,0.1431025085373639,0.856897491451454,0.7090955192840948,0.2909044807159052,0.15227630587483237,0.010835582112874439,0.5659930107467308
6.89474873,124.21113222,0.41043326,44.01455621,792.93649091,0.98880079,2.40916212,0.81143087,73.09232328,0.04830317,0.29871426,26.90767672,0.00671071,0.13892887,9.09252902,1074.72147242,0.54126357,0.19979702,23.61566758,0.0044885,0.00829263,2-methyl-3-tetrahydrofuranthiol,LIQEX_2-methyl-3-tetrahydrofuranthiol_tc40.0_W1100.0.tab,C[C@H]1OCC[C@H]1S,1.09833714,462.226249341027,1,False,0.16195786378227353,0.8380421362198399,0.7748328260894585,0.2251671739105415,0.2546378743705707,0.02094844087391866,0.612874962307185
2.05916208,37.09647198,0.23540868,48.85014286,880.05115115,0.98581208,4.18765588,0.41929875,37.76972381,0.04793531,0.69084638,62.23027619,0.01394151,0.29084394,6.26871894,803.73014601,0.71665601,0.0122102,1.56550399,0.00024641,0.00034383,2-methyl-4-heptanone,LIQEX_2-methyl-4-heptanone_tc40.0_W1100.0.tab,O=C(CC(C)C)CCC,0.80529565,438.3587831097629,1,False,0.04827754497766925,0.9517224550229608,0.4003590484436976,0.5996409515563024,0.15707236963469745,0.0013886910698087617,0.35208150346602834
0.04166009,0.75052006,0.00676052,50.86764485,916.39710307,0.97868943,144.76626652,0.00299298,0.26960293,0.0004857,1.10715215,99.73039707,0.02130152,43.85887971,6.11761038,833.43235653,0.99275379,0.00047046,0.06409347,9.0517e-06,9.1177e-06,"2-methyl-5-(1-methylethyl)-1,3-cyclohexadiene","LIQEX_2-methyl-5-(1-methylethyl)-1,3-cyclohexadiene_tc40.0_W1100.0.tab",CC(C)[C@@H]1C=CC(=CC1)C,0.83349645,448.2330044860023,1,False,0.0008478771107534093,0.9991521228892577,0.0028002011670967063,0.9971997988329032,0.1677661110158165,5.685450521398008e-05,0.0019523240563432969
0.16052047,2.89182821,0.01858704,50.74878447,914.25579491,0.97886452,52.66388313,0.01955884,1.76182746,0.00226476,1.09058629,98.23817254,0.0210357,9.28859162,8.45607036,1084.01060068,0.9791482,0.00517289,0.66312932,9.9777e-05,0.0001019,2-methyl-5-(methylthio)furan,LIQEX_2-methyl-5-(methylthio)furan_tc40.0_W1100.0.tab,CSc1oc(C)cc1,1.08467373,469.1609553319097,1,False,0.0036421782361927457,0.9963578217508053,0.01862007187959526,0.9813799281204046,0.2579822562710894,0.0005882333905391707,0.014977893643402514
6.09414603,109.78801526,0.41788588,44.81515891,807.35960787,0.99407326,2.37881588,0.86733043,78.12766089,0.05947431,0.24281471,21.87233911,0.00538603,0.09056059,7.62180183,923.61281859,0.52263981,0.02437673,2.95398141,0.00054072,0.00103459,2-methyl-5-ethylpyridine,LIQEX_2-methyl-5-ethylpyridine_tc40.0_W1100.0.tab,n1c(ccc(CC)c1)C,0.9265668,466.4434484120314,1,False,0.14313641019855128,0.8568635898033166,0.8282151344368367,0.17178486556316333,0.2002339483254371,0.0026203495485772636,0.6850787242382854
2.29372915,41.32227387,0.21204995,48.61557579,875.82534926,0.98163001,4.62923583,0.21972721,19.79265591,0.02031327,0.89041793,80.20734409,0.01797903,0.88510057,8.30347239,1183.9399742,0.76763678,0.01936221,2.7607358,0.00039096,0.0005093,2-methyl-6-chlorophenol,LIQEX_2-methyl-6-chlorophenol_tc40.0_W1100.0.tab,Oc1c(Cl)cccc1C,1.18670071,465.396527804567,1,False,0.05379200723622399,0.9462079927644781,0.20977453234020751,0.7902254676597925,0.29396001207079914,0.0024489296964335457,0.15598252510398353
34.63872455,624.02784566,0.83676782,16.27058039,293.11977747,0.83626631,1.00058978,0.75482111,67.99301149,0.01823422,0.35532403,32.00698851,0.01826275,0.99846308,6.00231554,625.12990264,0.14499796,2.83031442,294.77193736,0.14547094,0.9968015,"2-methyl-butane-2,3-diol","LIQEX_2-methyl-butane-2,3-diol_tc40.0_W1100.0.tab",O[C@@H](C)C(O)(C)C,0.91990184,465.5616487419487,0,False,0.8141939302628417,0.18580606974778308,0.7207722932281474,0.27922770677185266,0.09277059613815339,0.26147948151970485,-0.0934216370346943
1.3888128,25.01991264,0.1830085,49.52049214,892.12771049,0.98637278,5.38977355,0.42673888,38.43991821,0.05623281,0.68340625,61.56008179,0.01361241,0.24206887,5.77323693,746.15596272,0.7607587,0.00074338,0.09607728,1.4807e-05,1.9463e-05,2-methyl-n-(2-methylpropyl)-1-propanamine,LIQEX_2-methyl-n-(2-methylpropyl)-1-propanamine_tc40.0_W1100.0.tab,CC(C)CNCC(C)C,0.74625204,422.5024006041593,1,False,0.03251823291639637,0.9674817670840281,0.40746413789041813,0.5925358621095818,0.13634383072955986,8.522596462872577e-05,0.37494590497402175
0.0142921,0.2574769,0.00283581,50.89501284,916.89014623,0.97866283,345.11111311,0.00052345,0.04715161,0.00010386,1.10962169,99.95284839,0.02133697,205.44074929,5.02504373,714.97645832,0.99706032,1.0132e-05,0.00144168,1.9484e-07,1.9541e-07,2-methyl-nonane,LIQEX_2-methyl-nonane_tc40.0_W1100.0.tab,CC(C)CCCCCCC,0.7149779,424.294222106753,1,False,0.00020448019617193397,0.9997955198038309,0.00044187569296404015,0.9995581243070358,0.12511821652079405,1.2788024679292022e-06,0.00023739549679210618
6.58673276,118.66212483,0.4282797,44.32257218,798.4854983,0.98824695,2.30747911,0.66902559,60.26469577,0.04350109,0.44111955,39.73530423,0.00983551,0.22609783,8.12375361,813.67088893,0.52821921,0.08600126,8.61384107,0.00191754,0.0036302,2-methyl-pent-3-en-2-ol,LIQEX_2-methyl-pent-3-en-2-ol_tc40.0_W1100.0.tab,OC(C)(C)/C=C/C,0.82228473,415.5125150574317,1,False,0.15471668385450452,0.8452833161475145,0.6388402829590424,0.3611597170409575,0.16065135355749643,0.007640967124683623,0.48412359910453784
2.5628724,46.17097664,0.23372337,48.34643254,870.97664649,0.98561006,4.21699341,0.47573205,42.85313995,0.0433848,0.63441309,57.14686005,0.0129334,0.29810945,7.92680469,793.94458847,0.72289183,0.07144638,7.15603153,0.00145653,0.00201487,2-methyl-pentanal,LIQEX_2-methyl-pentanal_tc40.0_W1100.0.tab,O=C[C@H](CCC)C,0.80110062,384.1310474329316,1,False,0.06011932430505962,0.939880675695725,0.4542510630138028,0.5457489369861971,0.15354925738915068,0.006347807110334517,0.3941317387087432
37.40171933,673.80409185,0.81511266,13.50758561,243.34353128,0.81511124,1.00000193,0.81559274,73.467217,0.01777458,0.2945524,26.532783,0.01777468,0.99999413,7.66802494,691.05352635,0.16711275,2.76932477,249.57556365,0.16711408,0.99999117,"2-methyl-propane-1,2-diol","LIQEX_2-methyl-propane-1,2-diol_tc40.0_W1100.0.tab",OC(C)(C)CO,0.94062909,457.00729764993554,0,False,0.8791494672549661,0.12085053275650633,0.7788072750159399,0.22119272498406012,0.11650519940568656,0.22138772627206724,-0.10034219223902618
10.61808596,191.28825877,0.49993252,40.29121898,725.85936436,0.95956818,1.91939411,0.80509892,72.52195136,0.03790656,0.30504622,27.47804864,0.00726492,0.19165333,9.81585349,678.3291593,0.46216092,1.39264189,96.2391707,0.0331669,0.07176478,2-methyl-propanenitrile,LIQEX_2-methyl-propanenitrile_tc40.0_W1100.0.tab,C(C)(C)C#N,0.77456833,383.082541598789,1,False,0.24949019312492413,0.7505098068783316,0.7687860081669308,0.23121399183306926,0.11192402217715977,0.08536962056844964,0.5192958150420066
1.63037713,29.37177229,0.18704894,49.27892781,887.77585084,0.98425002,5.26198207,0.33622204,30.28631353,0.03857388,0.7739231,69.71368647,0.0154576,0.40073429,6.74971409,878.71542993,0.77437718,0.0146388,1.90576007,0.00029238,0.00037757,2-methyl-propanoicacidpropylester,LIQEX_2-methyl-propanoicacidpropylester_tc40.0_W1100.0.tab,CC(C)C(=O)OCCC,0.88062119,435.53326483198975,1,False,0.038197194310976144,0.9618028056895224,0.3210234117897534,0.6789765882102465,0.1840694590631198,0.0016905175740413861,0.2828262174787773
8.62999596,155.47217337,0.41085191,42.27930898,761.67544975,0.99064969,2.41120744,0.88938729,80.11450598,0.04234144,0.22075784,19.88549402,0.00517259,0.12216378,11.48574236,1138.86964514,0.54680665,0.17829823,17.67917486,0.00417772,0.00764021,2-methyl-thiazole,LIQEX_2-methyl-thiazole_tc40.0_W1100.0.tab,n1c(C)scc1,1.15654882,424.7729873824968,1,False,0.2027519748343659,0.7972480251552304,0.8492787423709339,0.15072125762906605,0.2777332587587842,0.015682434032600712,0.646526767536568
0.01769333,0.31875112,0.0029135,50.89161161,916.82887201,0.97865964,335.90717579,0.00071223,0.06415677,0.00011728,1.1094329,99.93584323,0.0213347,181.91419662,6.05448015,909.75603138,0.99696922,0.00029414,0.04419862,5.6565e-06,5.6737e-06,2-methyladamantane,LIQEX_2-methyladamantane_tc40.0_W1100.0.tab,C[C@H]1[C@H]2C[C@@H]3C[C@H](C2)C[C@H]1C3,0.90980023,444.7640432127073,1,False,0.00028444001975286856,0.999715559980251,0.0006221564933643338,0.9993778435066356,0.19524506378779768,3.920664120598813e-05,0.0003377164736114652
9.19987097,165.73865625,0.51884152,41.70943397,751.40896687,0.99589278,1.91945552,0.96678008,87.08591793,0.05452312,0.14336505,12.91408207,0.00342312,0.06278287,7.56491172,765.49799384,0.42663536,0.02865124,2.89923616,0.0006841,0.00160349,2-methylamylamine,LIQEX_2-methylamylamine_tc40.0_W1100.0.tab,CCC[C@@H](C)CN,0.76839723,392.2854743595362,1,False,0.2161492267272743,0.7838507732624969,0.9231864107648903,0.07681358923510966,0.14330757770198005,0.0025717873967096437,0.707037184037616
31.05337043,559.43652953,0.76766936,19.85593451,357.7110936,0.76766893,0.99999942,0.67715898,60.99733826,0.01674003,0.43298615,39.00266174,0.01674008,1.00000368,8.7209621,497.9206191,0.21559062,5.5763108,318.3777309,0.21559099,1.00000178,2-methylaziridine,LIQEX_2-methylaziridine_tc40.0_W1100.0.tab,N1[C@H](C)C1,0.81629835,343.8235826462832,1,False,0.7299054604526153,0.27009453955690976,0.646607418023015,0.3533925819769849,0.04697120425322214,0.2824191636080169,-0.08329804242960026
2.60010512,46.84173624,0.22887577,48.30919982,870.30588689,0.98579793,4.30713079,0.49145749,44.26966073,0.04326083,0.61868765,55.73033927,0.01262495,0.29183306,8.26877098,993.48659901,0.7278634,0.07728747,9.28603099,0.00157713,0.00216679,2-methylbenzaldehyde,LIQEX_2-methylbenzaldehyde_tc40.0_W1100.0.tab,c1(C)ccccc1C=O,1.00277263,467.0218084159307,1,False,0.06099463237558615,0.9390053676252098,0.4692683577644578,0.5307316422355421,0.22539073376500718,0.008237237832716255,0.40827372538887163
13.29921815,239.58972391,0.58138133,37.61008679,677.55789921,0.99463879,1.71082109,0.99674129,89.78477281,0.043573,0.11340385,10.21522719,0.00299909,0.06882904,8.57924752,747.8009392,0.37504568,0.08931838,7.7853408,0.00236212,0.00629822,2-methylbutan-1-amine,LIQEX_2-methylbutan-1-amine_tc40.0_W1100.0.tab,CC[C@@H](C)CN,0.75558628,366.7816190234827,1,False,0.31252121385917525,0.6874787861318534,0.9517984154699703,0.048201584530029665,0.13693607463151786,0.006906040241819735,0.639277201610795
4.44403544,80.06073828,0.31623383,46.4652695,837.08688485,0.98502656,3.11486644,0.63751877,57.4266146,0.0453653,0.47262637,42.5733854,0.0100193,0.22085814,8.97145037,772.73614044,0.63840087,0.23369459,20.12876956,0.00495414,0.00776022,2-methylbutanal,LIQEX_2-methylbutanal_tc40.0_W1100.0.tab,CC[C@@H](C)C=O,0.79286491,357.7434030554012,1,False,0.10434378545583926,0.8956562145455225,0.6087522658554926,0.39124773414450736,0.1459135409102371,0.01785536391849067,0.5044084803996534
0.17626897,3.17554267,0.0211393,50.73303597,913.97208046,0.97885012,46.30496168,0.02393681,2.15618738,0.00287065,1.08620833,97.84381262,0.02095745,7.29992309,8.13824488,848.12526944,0.97599005,0.00997364,1.03940056,0.00019243,0.00019717,2-methylbutane-1-thiol,LIQEX_2-methylbutane-1-thiol_tc40.0_W1100.0.tab,SC[C@@H](CC)C,0.84916467,379.42182500053,1,False,0.004012411560565706,0.9959875884394868,0.022800892408387445,0.9771991075916124,0.17305602742419454,0.0009220073910286695,0.01878848084782174
17.0217334,306.65204232,0.63868553,33.88757154,610.4955808,0.9817402,1.53712513,0.7567931,68.17064522,0.02839622,0.35335203,31.82935478,0.01023679,0.36049811,8.87266986,906.18555903,0.33291826,0.27693717,28.28421097,0.00802301,0.02409903,2-methylbutanoicacid,LIQEX_2-methylbutanoicacid_tc40.0_W1100.0.tab,O=C([C@H](CC)C)O,0.93446977,436.7944402438427,1,False,0.40003421931223637,0.5999657806799344,0.7226554834493796,0.27734451655062037,0.1939595800729198,0.02508970451059497,0.3226212641371432
0.1084353,1.95349706,0.01330346,50.80086964,915.19412606,0.97867971,73.56592777,0.01117549,1.00666947,0.00137107,1.09896964,98.99333053,0.02117167,15.44187559,8.03129622,968.39806136,0.98532546,0.00771424,0.93016864,0.00014862,0.00015083,2-methylbutanoylchloride,LIQEX_2-methylbutanoylchloride_tc40.0_W1100.0.tab,O=C([C@@H](CC)C)Cl,0.96932823,394.83595565138336,1,False,0.0024177025396519246,0.9975822974473302,0.010614237952371,0.9893857620476288,0.21635806149709927,0.0008251124624671645,0.008196535412719076
5.39460565,97.18556868,0.35646321,45.51469929,819.96205445,0.98306236,2.75782164,0.73256326,65.98806199,0.04840611,0.37758188,34.01193801,0.00815531,0.16847682,9.0065267,748.73186587,0.59513069,0.40661197,33.80252413,0.00878233,0.01475696,2-methylbutyronitrile,LIQEX_2-methylbutyronitrile_tc40.0_W1100.0.tab,CC[C@@H](C)C#N,0.78253439,398.53458824605167,1,False,0.12669084132431752,0.8733091586773357,0.6995167507562055,0.3004832492437946,0.13727123786952208,0.029984762286913585,0.5728259094318879
5.81339914,104.73026904,0.40350494,45.0959058,812.41735409,0.9872596,2.44670892,0.58949654,53.10085358,0.04091664,0.52064859,46.89914642,0.01139827,0.27857282,8.00436086,913.98713428,0.55557842,0.06130582,7.00027572,0.00134213,0.00241574,2-methylcyclohexanol,LIQEX_2-methylcyclohexanol_tc40.0_W1100.0.tab,[C@@H]1([C@H](C)CCCC1)O,0.92098741,455.1882190924432,1,False,0.1365363017766352,0.8634636982251466,0.5628925586239234,0.43710744137607654,0.19676839553238404,0.00620964284403773,0.4263562568472882
